"11TXNZ
",VOLVO,S60,Benzine,2007,"€ 9.649,-",Sedan,1403 kg,2435 cm³,125 kW (170 pk),212 g/km
"TJGL40
",PEUGEOT,205 14 5drs,Benzine,1998,"€ 1.482,-",Hatchback,800 kg,1360 cm³,55 kW (75 pk),176 g/km
"RN842L
",PEUGEOT,3008,Benzine,2018,"€ 6.136,-",Mpv,1275 kg,1598 cm³,121 kW (164 pk),129 g/km
"78XSB8
",VOLKSWAGEN,Kombi,Diesel,2012,"€ 17.148,-",Mpv,1876 kg,1968 cm³,62 kW (84 pk),179 g/km
"5KKR71
",FIAT,Panda,Benzine,2013,"€ 250,-",Mpv,950 kg,875 cm³,63 kW (86 pk),97 g/km
"HF952J
",CITROEN,Berlingo,Benzine,2008,"€ 3.359,-",Mpv,1172 kg,1360 cm³,55 kW (75 pk),175 g/km
"08PBB5
",MERCEDES-BENZ,Sprinter,Diesel,2011,"€ 28.416,-",Voor rolstoelen toegankelijk voertuig,2454 kg,2148 cm³,80 kW (109 pk),260 g/km
"ND537J
",FORD,Kuga,Benzine,2017,"€ 12.412,-",Mpv,1586 kg,1498 cm³,134 kW (182 pk),171 g/km
"92SLRV
",RENAULT,Clio 12 16v e4,Benzine,2006,"€ 2.620,-",Hatchback,940 kg,1149 cm³,55 kW (75 pk),139 g/km
"23BDZ3
",SCANIA,R370,Diesel,2014,Niet geregistreerd,9540 kg,12742 cm³,272 kW (370 pk),onbekend
"ZG663Z
",SEAT,Ateca,Diesel,2017,"€ 10.071,-",Stationwagen,1448 kg,1968 cm³,110 kW (149 pk),129 g/km
"PB685X
",VOLKSWAGEN,Golf,Diesel,2017,"€ 7.050,-",Stationwagen,1223 kg,1598 cm³,85 kW (116 pk),109 g/km
"72LRNN
",OPEL,Corsa-c z12xe,Benzine,2003,"€ 2.527,-",Hatchback,935 kg,1199 cm³,55 kW (75 pk),146 g/km
"PG660L
",CITROEN,C4 cactus,Benzine,2017,"€ 2.089,-",Hatchback,995 kg,1199 cm³,81 kW (110 pk),100 g/km
"PJ763D
",VOLKSWAGEN,Golf,Elektriciteit,2017,Stationwagen,1515 kg,onbekend
"OP04LY
",VELDHUIZEN,P47-1,,2016,Niet geregistreerd,1520 kg,onbekend
"HT598V
",VOLKSWAGEN,Kombi,Diesel,2016,"€ 14.949,-",Mpv,1794 kg,1968 cm³,62 kW (84 pk),155 g/km
"GR640K
",PEUGEOT,2008,Benzine,2015,"€ 2.461,-",Stationwagen,1065 kg,1199 cm³,81 kW (110 pk),108 g/km
"71XXXX
",KIA,Cee d,Benzine,2007,"€ 4.905,-",Mpv,1217 kg,1591 cm³,90 kW (122 pk),154 g/km
"38TSR2
",FORD,Fiesta,Benzine,2012,"€ 2.198,-",Hatchback,954 kg,1242 cm³,44 kW (60 pk),127 g/km
"2TSX20
",VOLKSWAGEN,Golf,Benzine,2014,"€ 2.730,-",Stationwagen,1135 kg,1197 cm³,77 kW (105 pk),114 g/km
"1XKN25
",LEXUS,Rx450h,Benzine,2012,"€ 5.299,-",Mpv,2085 kg,3456 cm³,183 kW (249 pk),145 g/km
"77SLXR
",OPEL,Corsa-c z14xep,Benzine,2006,"€ 3.191,-",Hatchback,935 kg,1364 cm³,66 kW (90 pk),142 g/km
"07VXVH
",VOLKSWAGEN,"Transporter bestel 0,8 TDI 65 KW dc",Diesel,2001,Niet geregistreerd,1746 kg,2461 cm³,65 kW (88 pk),onbekend
"XN140L
",FIAT,Talento,Diesel,2019,"€ 24.419,-",Mpv,1951 kg,1598 cm³,89 kW (121 pk),165 g/km
"36RLJJ
",OPEL,Corsa-c z12xep,Benzine,2005,"€ 2.229,-",Hatchback,910 kg,1229 cm³,59 kW (80 pk),139 g/km
"09PDBS
",AUDI,A4 cabriolet v6 TDI 120 KW,Diesel,2004,"€ 14.361,-",Cabriolet,1665 kg,2496 cm³,120 kW (163 pk),188 g/km
"V910PZ
",FORD,Transit connect,Diesel,2018,"€ 5.941,-",Niet geregistreerd,1451 kg,1499 cm³,74 kW (101 pk),124 g/km
"8VXS45
",VOLKSWAGEN,Crafter,Diesel,2012,"€ 11.709,-",Niet geregistreerd,2048 kg,1968 cm³,80 kW (109 pk),239 g/km
"18JPH4
",HONDA,Jazz,Benzine,2009,"€ 4.411,-",Hatchback,1046 kg,1339 cm³,73 kW (99 pk),125 g/km
"36ZRLH
",FIAT,Bravo,Benzine,2008,"€ 4.853,-",Mpv,1235 kg,1368 cm³,88 kW (120 pk),158 g/km
"5XPV42
",FIAT,Panda,Benzine,2014,Mpv,930 kg,964 cm³,44 kW (60 pk),88 g/km
"96PFRZ
",LAND ROVER,Freelander 18 i 5 deurs,Benzine,2004,"€ 8.764,-",Stationwagen,1420 kg,1796 cm³,86 kW (117 pk),248 g/km
"42KBF8
",VOLKSWAGEN,Polo,Benzine,2009,"€ 3.477,-",Hatchback,970 kg,1390 cm³,63 kW (86 pk),139 g/km
"NH921L
",RENAULT,Clio,Benzine,2017,"€ 2.511,-",Stationwagen,1063 kg,898 cm³,66 kW (90 pk),104 g/km
"VJ194T
",FORD,Raptor f150,Benzine,2014,"€ 14.058,-",Pick-up truck,2833 kg,6210 cm³,306 kW (416 pk),394 g/km
"56FDKR
",NISSAN,Almera 14 sedan,Benzine,2000,"€ 3.391,-",Sedan,1080 kg,1392 cm³,64 kW (87 pk),176 g/km
"25HGRH
",DAIHATSU,Gran move,Benzine,2001,"€ 3.330,-",Mpv,965 kg,1590 cm³,67 kW (91 pk),181 g/km
"JB648X
",NISSAN,Qashqai,Benzine,2016,"€ 5.860,-",Mpv,1260 kg,1197 cm³,85 kW (116 pk),133 g/km
"3TDH22
",VOLKSWAGEN,Tiguan,Benzine,2014,"€ 7.308,-",Stationwagen,1401 kg,1390 cm³,90 kW (122 pk),152 g/km
"PP122D
",VOLKSWAGEN,Kombi,Benzine,2017,"€ 32.465,-",Mpv,2320 kg,1984 cm³,110 kW (149 pk),208 g/km
"TG481X
",OPEL,Karl / viva,Benzine,2018,"€ 1.825,-",Hatchback,839 kg,999 cm³,55 kW (75 pk),94 g/km
"9VDG41
",VOLKSWAGEN,Transporter bestel d 75 KW,Diesel,2009,"€ 10.598,-",Niet geregistreerd,1692 kg,1896 cm³,75 kW (102 pk),onbekend
"17SXL3
",HYUNDAI,I20,Benzine,2012,"€ 1.189,-",Mpv,945 kg,1248 cm³,57 kW (77 pk),119 g/km
"5ZHL68
",TOYOTA,Aygo,Benzine,2015,Hatchback,830 kg,998 cm³,51 kW (69 pk),88 g/km
"5SLL14
",MITSUBISHI,Outlander,Benzine,2013,Stationwagen,1785 kg,1998 cm³,89 kW (121 pk),44 g/km
"JD425X
",KIA,Sportage,Benzine,2016,"€ 7.596,-",Mpv,1354 kg,1591 cm³,97 kW (132 pk),147 g/km
"44ZJJP
",RENAULT,Clio,Benzine,2008,"€ 1.805,-",Hatchback,1055 kg,1149 cm³,55 kW (75 pk),139 g/km
"36BLGV
",VOLKSWAGEN,Lt 35 80 KW TDI verhdak,Diesel,2004,Niet geregistreerd,1915 kg,2461 cm³,80 kW (109 pk),onbekend
"XH583T
",VOLKSWAGEN,T-roc,Benzine,2019,"€ 4.857,-",Stationwagen,1170 kg,999 cm³,85 kW (116 pk),118 g/km
"GF966H
",SUZUKI,Celerio,Benzine,2015,"€ 805,-",Hatchback,790 kg,998 cm³,50 kW (68 pk),84 g/km
"7TBK15
",VOLKSWAGEN,Up,Benzine,2014,Hatchback,840 kg,999 cm³,44 kW (60 pk),95 g/km
"93SVZD
",VOLKSWAGEN,Passat,Benzine,2006,"€ 10.006,-",Stationwagen,1420 kg,1984 cm³,110 kW (149 pk),197 g/km
"19JDV3
",PEUGEOT,3008,Benzine,2009,"€ 5.513,-",Stationwagen,1374 kg,1598 cm³,88 kW (120 pk),165 g/km
"99LZN2
",BMW,1er reihe,Benzine,2010,"€ 5.448,-",Stationwagen,1250 kg,1995 cm³,90 kW (122 pk),143 g/km
"37NVHT
",RENAULT,Clio 12 16v e4,Benzine,2004,"€ 2.506,-",Hatchback,885 kg,1149 cm³,55 kW (75 pk),139 g/km
"V785FN
",RENAULT,Trafic,Diesel,2017,"€ 8.749,-",Niet geregistreerd,1700 kg,1598 cm³,70 kW (95 pk),170 g/km
"SP327K
",VOLKSWAGEN,Tiguan,Diesel,2014,"€ 5.821,-",Stationwagen,1588 kg,1968 cm³,130 kW (177 pk),159 g/km
"6ZLD77
",TOYOTA,Yaris hybrid,Benzine,2013,Mpv,1060 kg,1497 cm³,55 kW (75 pk),79 g/km
"HG664L
",TOYOTA,Auris,Benzine,2015,"€ 667,-",Mpv,1370 kg,1798 cm³,73 kW (99 pk),82 g/km
"3KZJ23
",MAZDA,Cx-5,Benzine,2013,"€ 5.500,-",Stationwagen,1295 kg,1998 cm³,121 kW (164 pk),139 g/km
"NH728B
",VOLVO,V40 cross country,Benzine,2017,"€ 6.426,-",Mpv,1346 kg,1498 cm³,112 kW (152 pk),131 g/km
"26PBFH
",CITROEN,Xsara picasso 18i 16v,Benzine,2004,"€ 4.612,-",Mpv,1220 kg,1749 cm³,85 kW (116 pk),184 g/km
"7VPT04
",OPEL,Vivaro,Diesel,2011,"€ 7.709,-",Niet geregistreerd,1801 kg,1995 cm³,66 kW (90 pk),198 g/km
"92SGV5
",PEUGEOT,508,Benzine,2011,"€ 5.419,-",Sedan,1375 kg,1598 cm³,115 kW (156 pk),149 g/km
"34PDLK
",FORD,Fiesta fiesta 125i 51KW st3,Benzine,2004,"€ 2.858,-",Hatchback,995 kg,1242 cm³,51 kW (69 pk),155 g/km
"42XXSF
",TOYOTA,Corolla,Benzine,2007,"€ 5.511,-",Sedan,1235 kg,1598 cm³,91 kW (124 pk),157 g/km
"VB37SK
",JEEP,Cj-7,Benzine,1980,Open wagen,1308 kg,onbekend,81 kW (110 pk)
"48ZBD7
",SKODA,Citigo,Benzine,2012,Hatchback,840 kg,999 cm³,44 kW (60 pk),95 g/km
"36BU89
",CITROEN,Df3kc break 23,Benzine,1974,Niet geregistreerd,1452 kg,onbekend
"62LBZ7
",KIA,Venga,Benzine,2010,"€ 2.897,-",Mpv,1153 kg,1396 cm³,66 kW (90 pk),136 g/km
"5KFK38
",OPEL,Corsa,Benzine,2013,"€ 3.000,-",Mpv,1020 kg,1229 cm³,63 kW (86 pk),119 g/km
"ZH819P
",VOLVO,S90,Benzine,2019,"€ 11.146,-",Sedan,1603 kg,1969 cm³,140 kW (190 pk),155 g/km
"6TLD68
",TOYOTA,Yaris hybrid,Benzine,2014,Mpv,1070 kg,1497 cm³,55 kW (75 pk),85 g/km
"52KJT2
",NISSAN,Qashqai,Benzine,2010,"€ 5.338,-",Mpv,1272 kg,1598 cm³,84 kW (114 pk),159 g/km
"TP544R
",FORD,Focus,Benzine,2018,"€ 4.301,-",Hatchback,1222 kg,999 cm³,92 kW (125 pk),114 g/km
"10HJBG
",RENAULT,Megane scenic 16 16v euro 2000,Benzine,2001,"€ 4.326,-",Mpv,1225 kg,1598 cm³,79 kW (107 pk),173 g/km
"JT989P
",SUZUKI,Vitara,Benzine,2016,"€ 3.455,-",Hatchback,1050 kg,1586 cm³,88 kW (120 pk),123 g/km
"91GKPS
",RENAULT,Megane berline 16 16v euro 2000,Benzine,2001,"€ 3.598,-",Hatchback,1060 kg,1598 cm³,79 kW (107 pk),165 g/km
"25HBZD
",RENAULT,Megane scenic 16 16v euro 2000,Benzine,2001,"€ 4.847,-",Mpv,1225 kg,1598 cm³,79 kW (107 pk),173 g/km
"JF704D
",VOLKSWAGEN,Golf,Benzine,2016,"€ 2.029,-",Stationwagen,1132 kg,999 cm³,85 kW (116 pk),99 g/km
"3SRN97
",TESLA MOTORS,Model s,Elektriciteit,2013,Hatchback,2075 kg,onbekend
"5VJD65
",OPEL,Vivaro-2 20CDTI/66KW-e4 29t l1h2,Diesel,2010,"€ 7.704,-",Niet geregistreerd,1735 kg,1995 cm³,66 kW (90 pk),onbekend
"67NKFB
",CHRYSLER,Pt cruiser 20i 16v aut,Benzine,2003,"€ 5.596,-",Stationwagen,1360 kg,1996 cm³,100 kW (136 pk),232 g/km
"XP502H
",CITROEN,C5 aircross,Benzine,2019,"€ 6.396,-",Mpv,1405 kg,1598 cm³,133 kW (181 pk),129 g/km
"43SZKV
",VOLVO,V70,Benzine,2006,"€ 11.607,-",Stationwagen,1470 kg,2435 cm³,103 kW (140 pk),214 g/km
"XH173F
",VOLVO,V60,Benzine,2019,"€ 11.448,-",Stationwagen,1615 kg,1969 cm³,184 kW (250 pk),157 g/km
"ZJ492P
",VOLVO,V60,Benzine,2019,"€ 11.790,-",Stationwagen,1603 kg,1969 cm³,140 kW (190 pk),157 g/km
"RD701K
",RENAULT,Scenic,Diesel,2017,"€ 5.891,-",Hatchback,1507 kg,1461 cm³,81 kW (110 pk),104 g/km
"PL480Z
",CITROEN,C1,Benzine,2017,"€ 1.297,-",Hatchback,830 kg,998 cm³,51 kW (69 pk),88 g/km
"10XBF9
",KIA,Cee d,Benzine,2012,"€ 2.246,-",Hatchback,1168 kg,1591 cm³,99 kW (135 pk),119 g/km
"SZ410T
",RENAULT,Captur,Benzine,2018,"€ 5.135,-",Hatchback,1148 kg,898 cm³,66 kW (90 pk),120 g/km
"93TRP6
",RENAULT,Twingo,Benzine,2012,Hatchback,839 kg,1149 cm³,55 kW (75 pk),105 g/km
"GR995S
",SKODA,Fabia,Benzine,2015,"€ 2.392,-",Stationwagen,1033 kg,1197 cm³,66 kW (90 pk),107 g/km
"40ZGSR
",FORD,Galaxy,Benzine,2008,"€ 8.957,-",Mpv,1597 kg,1999 cm³,107 kW (145 pk),197 g/km
"4TKP36
",VOLVO,V60,Benzine,2014,"€ 9.198,-",Stationwagen,1450 kg,1596 cm³,110 kW (149 pk),167 g/km
"76SFPT
",CITROEN,Xsara picasso 16i 16v,Benzine,2006,"€ 5.328,-",Mpv,1243 kg,1587 cm³,80 kW (109 pk),172 g/km
"23TKX6
",MITSUBISHI,Asx,Benzine,2012,"€ 3.947,-",Stationwagen,1245 kg,1590 cm³,86 kW (117 pk),135 g/km
"PG334F
",PEUGEOT,108,Benzine,2017,"€ 1.297,-",Hatchback,830 kg,998 cm³,51 kW (69 pk),88 g/km
"V494GV
",OPEL,Vivaro,Diesel,2012,"€ 7.999,-",Niet geregistreerd,1743 kg,1995 cm³,66 kW (90 pk),198 g/km
"3ZDT03
",MITSUBISHI,Space star,Benzine,2014,"€ 420,-",Hatchback,820 kg,999 cm³,52 kW (71 pk),92 g/km
"58JFP8
",PEUGEOT,207,Benzine,2009,"€ 4.204,-",Stationwagen,1223 kg,1397 cm³,70 kW (95 pk),140 g/km
"62KST9
",RENAULT,Megane scenic,Benzine,2010,"€ 6.335,-",Hatchback,1295 kg,1397 cm³,96 kW (130 pk),168 g/km
"85LXSL
",VOLKSWAGEN,Passat variant 96 KW,Benzine,2003,"€ 7.127,-",Stationwagen,1376 kg,1984 cm³,96 kW (130 pk),199 g/km
"40TPR1
",RENAULT,Clio,Diesel,2012,Hatchback,1074 kg,1461 cm³,65 kW (88 pk),94 g/km
"SX559D
",TOYOTA,Aygo,Benzine,2009,Hatchback,795 kg,998 cm³,50 kW (68 pk),106 g/km
"KV602N
",RENAULT,Captur,Benzine,2016,"€ 4.868,-",Hatchback,1130 kg,1197 cm³,87 kW (118 pk),125 g/km
"63RFK4
",SUZUKI,Alto 10,Benzine,1998,"€ 967,-",Hatchback,705 kg,993 cm³,40 kW (54 pk),onbekend
"42VVN1
",MERCEDES-BENZ,Sprinter,Diesel,2008,"€ 14.964,-",Niet geregistreerd,2190 kg,2987 cm³,135 kW (183 pk),onbekend
"44PZFH
",SUZUKI,Liana 16,Benzine,2005,"€ 3.940,-",Stationwagen,1145 kg,1586 cm³,78 kW (106 pk),169 g/km
"45HJHF
",VOLKSWAGEN,Lupo 44 KW,Benzine,2001,"€ 1.861,-",Hatchback,870 kg,1390 cm³,44 kW (60 pk),149 g/km
"SJ625P
",KIA,Picanto,Benzine,2018,"€ 1.510,-",Mpv,830 kg,998 cm³,49 kW (67 pk),89 g/km
"TK118F
",BMW,540i,Benzine,2018,"€ 13.509,-",Sedan,1570 kg,2998 cm³,250 kW (340 pk),164 g/km
"28XZTX
",NISSAN,Note,Benzine,2007,"€ 4.479,-",Mpv,1082 kg,1598 cm³,81 kW (110 pk),156 g/km
"XX331S
",VOLVO,Xc40,Benzine,2019,"€ 8.781,-",Stationwagen,1468 kg,1477 cm³,115 kW (156 pk),144 g/km
"43KBK3
",CITROEN,C3,Benzine,2009,"€ 3.071,-",Hatchback,989 kg,1360 cm³,54 kW (73 pk),145 g/km
"9XKD52
",RENAULT,Clio,Diesel,2014,"€ 948,-",Hatchback,1046 kg,1461 cm³,66 kW (90 pk),83 g/km
"43GNV8
",MERCEDES-BENZ,B 170,Benzine,2008,"€ 8.703,-",Stationwagen,1260 kg,1699 cm³,85 kW (116 pk),175 g/km
"03PKNT
",CITROEN,C3 14i auto,Benzine,2004,"€ 3.419,-",Hatchback,1014 kg,1360 cm³,54 kW (73 pk),161 g/km
"74RXZP
",VOLKSWAGEN,Polo 55 KW aut,Benzine,2005,"€ 3.775,-",Hatchback,1033 kg,1390 cm³,55 kW (75 pk),182 g/km
"07NRVZ
",RENAULT,Megane gr tour 16 16v,Benzine,2004,"€ 4.359,-",Stationwagen,1190 kg,1598 cm³,83 kW (113 pk),164 g/km
"1TFD71
",PEUGEOT,208,Benzine,2014,"€ 1.125,-",Hatchback,950 kg,1199 cm³,60 kW (82 pk),104 g/km
"46XXH7
",AUDI,Q7,Benzine,2008,"€ 30.578,-",Stationwagen,2180 kg,3600 cm³,206 kW (280 pk),onbekend
"KL900X
",SMART,Forfour,Benzine,2016,"€ 1.891,-",Sedan,875 kg,999 cm³,52 kW (71 pk),97 g/km
"5ZGN64
",SMART,Forfour,Benzine,2015,"€ 945,-",Sedan,875 kg,999 cm³,52 kW (71 pk),97 g/km
"86JRR1
",AUDI,Q5,Benzine,2008,"€ 13.011,-",Stationwagen,1715 kg,1984 cm³,155 kW (211 pk),197 g/km
"76XGPH
",FORD,S-max,Benzine,2007,"€ 13.483,-",Mpv,1581 kg,2521 cm³,162 kW (220 pk),224 g/km
"77SLGV
",MERCEDES-BENZ,Ml 320 cdi,Diesel,2006,"€ 22.424,-",Stationwagen,2085 kg,2987 cm³,165 kW (224 pk),249 g/km
"93NXF3
",MERCEDES-BENZ,Vito 120 cdi,Diesel,2010,"€ 13.661,-",Lijkwagen,2332 kg,2987 cm³,150 kW (204 pk),281 g/km
"RG786N
",TOYOTA,Rav4,Benzine,2016,"€ 3.752,-",Mpv,1600 kg,2494 cm³,114 kW (155 pk),116 g/km
"44RLLH
",LAND ROVER,Freelander 18 i 3 deurs,Benzine,2005,"€ 7.296,-",Stationwagen,1420 kg,1796 cm³,86 kW (117 pk),248 g/km
"NF054J
",VOLKSWAGEN,Golf,Benzine,2017,"€ 2.443,-",Stationwagen,1180 kg,999 cm³,85 kW (116 pk),105 g/km
"V141ZL
",VOLKSWAGEN,Crafter,Diesel,2019,"€ 13.336,-",Niet geregistreerd,1995 kg,1968 cm³,103 kW (140 pk),196 g/km
"88TTD1
",SKODA,Fabia,Benzine,2012,"€ 1.647,-",Hatchback,1016 kg,1197 cm³,63 kW (86 pk),119 g/km
"58BSSF
",RENAULT,Kangoo 15 dci 42KW,Diesel,2005,Niet geregistreerd,1045 kg,1461 cm³,42 kW (57 pk),onbekend
"59NGB3
",PEUGEOT,107,Benzine,2010,Hatchback,780 kg,998 cm³,50 kW (68 pk),106 g/km
"70LTLN
",VOLVO,V40 20 t,Benzine,2003,"€ 6.601,-",Stationwagen,1295 kg,1948 cm³,120 kW (163 pk),189 g/km
"66XJF4
",RENAULT,Megane,Diesel,2012,Stationwagen,1283 kg,1461 cm³,81 kW (110 pk),90 g/km
"VP663L
",RENAULT,Kangoo,Diesel,2015,"€ 6.797,-",Niet geregistreerd,1332 kg,1461 cm³,66 kW (90 pk),123 g/km
"8ZSK60
",AUDI,A6 avant,Diesel,2015,"€ 7.029,-",Stationwagen,1700 kg,1968 cm³,110 kW (149 pk),115 g/km
"ZH08TD
",MERCEDES-BENZ,200 e u9,Benzine,1991,Sedan,1340 kg,1996 cm³,87 kW (118 pk),onbekend
"GG097R
",TOYOTA,Prius plus,Benzine,2015,"€ 1.564,-",Mpv,1470 kg,1798 cm³,73 kW (99 pk),95 g/km
"V691GV
",CITROEN,Jumper,Diesel,2017,"€ 10.732,-",Niet geregistreerd,1860 kg,1997 cm³,81 kW (110 pk),163 g/km
"HP843S
",MERCEDES-BENZ,C 350 e,Elektriciteit,2015,"€ 469,-",Stationwagen,1740 kg,1991 cm³,onbekend
"99PGD6
",RENAULT,Twingo,Benzine,2011,Hatchback,839 kg,1149 cm³,55 kW (75 pk),109 g/km
"93PBSH
",OPEL,Corsa-c z12xe,Benzine,2004,"€ 2.780,-",Hatchback,910 kg,1199 cm³,55 kW (75 pk),146 g/km
"RH755Z
",AUDI,Q3,Benzine,2017,"€ 6.861,-",Stationwagen,1380 kg,1395 cm³,110 kW (149 pk),134 g/km
"XD606L
",KIA,Ceed,Benzine,2018,"€ 6.247,-",Hatchback,1215 kg,1353 cm³,103 kW (140 pk),128 g/km
"TP586H
",MITSUBISHI,Space star,Benzine,2018,"€ 1.699,-",Hatchback,820 kg,999 cm³,52 kW (71 pk),92 g/km
"NP410N
",VOLKSWAGEN,Polo,Benzine,2016,"€ 1.511,-",Hatchback,1007 kg,1197 cm³,66 kW (90 pk),107 g/km
"42TVB4
",KIA,Picanto,Benzine,2012,"€ 1.967,-",Mpv,850 kg,1248 cm³,63 kW (86 pk),125 g/km
"50HGF9
",TOYOTA,Aygo,Benzine,2008,"€ 426,-",Hatchback,780 kg,998 cm³,50 kW (68 pk),108 g/km
"01SRNG
",FIAT,Panda 12 aut,Benzine,2006,"€ 1.954,-",Mpv,840 kg,1242 cm³,44 kW (60 pk),127 g/km
"26RPZF
",CITROEN,C4 berline 16i 16v if,Benzine,2005,"€ 5.493,-",Hatchback,1175 kg,1587 cm³,80 kW (109 pk),169 g/km
"VB071T
",VOLKSWAGEN,Crafter,Diesel,2013,"€ 12.898,-",Niet geregistreerd,2106 kg,1968 cm³,120 kW (163 pk),208 g/km
"36RLJJ
",OPEL,Corsa-c z12xep,Benzine,2005,"€ 2.229,-",Hatchback,910 kg,1229 cm³,59 kW (80 pk),139 g/km
"PN046T
",VOLKSWAGEN,Kombi,Benzine,2017,"€ 32.465,-",Mpv,2320 kg,1984 cm³,110 kW (149 pk),208 g/km
"TH845J
",BMW,X1 sdrive16d,Diesel,2017,"€ 537,-",Stationwagen,1400 kg,1496 cm³,85 kW (116 pk),104 g/km
"RP189V
",CITROEN,C1,Benzine,2018,"€ 1.891,-",Hatchback,835 kg,998 cm³,51 kW (69 pk),97 g/km
"RT724L
",CITROEN,C1,Benzine,2018,"€ 1.447,-",Hatchback,830 kg,998 cm³,51 kW (69 pk),88 g/km
"KT113V
",OPEL,Meriva,Benzine,2016,"€ 4.744,-",Mpv,1293 kg,1364 cm³,88 kW (120 pk),124 g/km
"1XDV71
",VOLKSWAGEN,Golf,Benzine,2014,"€ 2.520,-",Stationwagen,1196 kg,1395 cm³,110 kW (149 pk),112 g/km
"60XZR2
",VOLKSWAGEN,Golf,Diesel,2012,"€ 5.680,-",Stationwagen,1352 kg,1598 cm³,77 kW (105 pk),109 g/km
"ZF826P
",KIA,Niro,Elektriciteit,2019,Stationwagen,1712 kg,onbekend
"88XDKJ
",MERCEDES-BENZ,Ml 350 4matic,Benzine,2007,"€ 22.591,-",Stationwagen,2035 kg,3498 cm³,200 kW (272 pk),279 g/km
"41GDLK
",SUZUKI,Baleno estate 16 automatic,Benzine,2000,"€ 3.664,-",Stationwagen,1010 kg,1590 cm³,71 kW (96 pk),195 g/km
"60SBR9
",TOYOTA,Rav4,Benzine,2011,"€ 7.739,-",Mpv,1480 kg,1987 cm³,116 kW (158 pk),177 g/km
"10PBJ2
",PEUGEOT,5008,Benzine,2011,"€ 7.298,-",Mpv,1485 kg,1598 cm³,115 kW (156 pk),179 g/km
"RP719D
",MERCEDES-BENZ,Sprinter,Diesel,2017,"€ 33.066,-",Voor rolstoelen toegankelijk voertuig,2700 kg,2143 cm³,105 kW (143 pk),187 g/km
"7THN59
",BMW,525d,Diesel,2013,"€ 6.236,-",Sedan,1625 kg,1995 cm³,160 kW (217 pk),130 g/km
"5SRD07
",MERCEDES-BENZ,Sprinter,Diesel,2013,"€ 14.733,-",Ambulance,2912 kg,2987 cm³,140 kW (190 pk),onbekend
"82RGZJ
",SUZUKI,Ignis 13 5d,Benzine,2005,"€ 2.831,-",Stationwagen,930 kg,1328 cm³,69 kW (94 pk),154 g/km
"81ZNDG
",RENAULT,Clio,Benzine,2008,"€ 1.963,-",Hatchback,1065 kg,1149 cm³,55 kW (75 pk),139 g/km
"24XDDK
",RENAULT,Megane scenic,Benzine,2007,"€ 6.700,-",Mpv,1375 kg,1998 cm³,99 kW (135 pk),192 g/km
"02PXTV
",NISSAN,X-trail 25 aut,Benzine,2005,"€ 9.536,-",Stationwagen,1465 kg,2488 cm³,121 kW (164 pk),231 g/km
"TV833T
",OPEL,Corsa-e,Benzine,2018,"€ 3.328,-",Hatchback,1099 kg,999 cm³,66 kW (90 pk),107 g/km
"HR148H
",VOLKSWAGEN,Polo,Diesel,2016,"€ 3.249,-",Hatchback,1065 kg,1422 cm³,66 kW (90 pk),92 g/km
"20STR5
",FORD,Fiesta,Benzine,2011,"€ 2.443,-",Hatchback,954 kg,1242 cm³,60 kW (82 pk),129 g/km
"18GVJP
",TOYOTA,Yaris 13 16v vvti 3-drs,Benzine,2001,"€ 2.704,-",Hatchback,875 kg,1299 cm³,63 kW (86 pk),144 g/km
"30LVKP
",CITROEN,Xsara picasso 18i 16v,Benzine,2003,"€ 5.317,-",Mpv,1220 kg,1749 cm³,85 kW (116 pk),187 g/km
"82ZNPV
",VOLKSWAGEN,New beetle cabriolet 110 KW,Benzine,2004,"€ 9.006,-",Cabriolet,1356 kg,1781 cm³,110 kW (149 pk),197 g/km
"63ZVH5
",VOLVO,V70,Benzine,2013,"€ 9.769,-",Stationwagen,1503 kg,1596 cm³,132 kW (179 pk),168 g/km
"JL744F
",RENAULT,Megane,Benzine,2016,"€ 5.984,-",Hatchback,1367 kg,1618 cm³,151 kW (205 pk),134 g/km
"57TVGX
",MERCEDES-BENZ,C 220 cdi sedan,Diesel,2006,"€ 12.133,-",Sedan,1465 kg,2148 cm³,110 kW (149 pk),178 g/km
"GN667G
",FORD,Focus,Benzine,2015,"€ 2.461,-",Hatchback,1180 kg,999 cm³,92 kW (125 pk),108 g/km
"VV925N
",PEUGEOT,Partner,Diesel,2016,"€ 5.999,-",Niet geregistreerd,1284 kg,1560 cm³,55 kW (75 pk),112 g/km
"2ZNJ03
",OPEL,Corsa,Benzine,2014,"€ 1.685,-",Mpv,1063 kg,1229 cm³,63 kW (86 pk),119 g/km
"RB430J
",VOLVO,V40,Diesel,2017,"€ 5.891,-",Mpv,1353 kg,1969 cm³,110 kW (149 pk),104 g/km
"GZ882X
",PEUGEOT,208,Benzine,2015,"€ 1.840,-",Hatchback,950 kg,1199 cm³,60 kW (82 pk),99 g/km
"9VVP12
",FORD,Transit 260s dc 85dpf lr 423,Diesel,2012,"€ 8.704,-",Niet geregistreerd,1730 kg,2198 cm³,63 kW (86 pk),onbekend
"3SHX29
",CITROEN,Ds5,Diesel,2013,"€ 1.010,-",Mpv,1635 kg,1997 cm³,120 kW (163 pk),88 g/km
"35SF05
",VOLVO,244 dl,Benzine,1977,Niet geregistreerd,1311 kg,onbekend
